poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,party,answer,candidate_id,candidate_name,pct
53628,907,GBAO,451,DCCC,GBAO,109,GBAO,B/C,,Florida,7/16/18,7/22/18,,"",,86054,500,lv,,lv,,8/15/18 13:35,"",http://www.rollcall.com/news/politics/curbelo-ahead-dccc-poll-floridas-26th-district,538,true,DEM,279,2018,U.S. House,26,District 26,11/6/18,general,false,false,REP,Curbelo,11611,Carlos Curbelo,48.0
53565,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR,South Dakota,7/19/18,7/20/18,11389,Tim Bjorkman,DEM,85951,641,rv,,rv,,8/9/18 12:22,"",https://timbjorkman.com/2018/08/07/bjorkman-poll-from-noteworthy-source-shows-tightening-race/,538,true,DEM,518,2018,U.S. House,1,District 1,11/6/18,general,false,false,DEM,Bjorkman,11389,Tim Bjorkman,33.0
53565,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR,South Dakota,7/19/18,7/20/18,11389,Tim Bjorkman,DEM,85951,641,rv,,rv,,8/9/18 12:22,"",https://timbjorkman.com/2018/08/07/bjorkman-poll-from-noteworthy-source-shows-tightening-race/,538,true,DEM,518,2018,U.S. House,1,District 1,11/6/18,general,false,false,REP,Johnson,11388,Dusty Johnson,43.0
53527,1365,Change Research,"","",Change Research,48,Change Research,B-,,Kansas,7/17/18,7/19/18,11386,James A. Thompson,DEM,85875,1896,lv,,lv,,8/7/18 03:29,"",https://secure.actblue.com/donate/thompsonpoll2018?refcode=polldrop,538,true,DEM,333,2018,U.S. House,4,District 4,11/6/18,general,false,false,DEM,Thompson,11386,James A. Thompson,38.4
53527,1365,Change Research,"","",Change Research,48,Change Research,B-,,Kansas,7/17/18,7/19/18,11386,James A. Thompson,DEM,85875,1896,lv,,lv,,8/7/18 03:29,"",https://secure.actblue.com/donate/thompsonpoll2018?refcode=polldrop,538,true,DEM,333,2018,U.S. House,4,District 4,11/6/18,general,false,false,REP,Estes,11387,Ron Estes,42.1
53408,379,POS,"","",Public Opinion Strategies,260,Public Opinion Strategies,A-,Live Phone,California,7/15/18,7/17/18,11259,Diane L. Harkey,REP,84530,400,lv,,lv,,7/24/18 16:20,"",https://www.rollcall.com/news/politics/internal-poll-harkey-has-slight-lead-over-levin-in-californias-49th-district,538,true,REP,236,2018,U.S. House,49,District 49,11/6/18,general,false,false,DEM,Levin,11258,Mike Levin,43.0
53408,379,POS,"","",Public Opinion Strategies,260,Public Opinion Strategies,A-,Live Phone,California,7/15/18,7/17/18,11259,Diane L. Harkey,REP,84530,400,lv,,lv,,7/24/18 16:20,"",https://www.rollcall.com/news/politics/internal-poll-harkey-has-slight-lead-over-levin-in-californias-49th-district,538,true,REP,236,2018,U.S. House,49,District 49,11/6/18,general,false,false,REP,Harkey,11259,Diane L. Harkey,46.0
54067,603,Strategies 360,"","",Strategies 360,321,Strategies 360,B/C,Live Phone,California,7/12/18,7/17/18,11250,Andrew Janz,DEM,87220,500,lv,,lv,,9/17/18 17:01,"",https://assets.documentcloud.org/documents/4895833/Janz-Poll.pdf,538,true,DEM,209,2018,U.S. House,22,District 22,11/6/18,general,false,false,DEM,Janz,11250,Andrew Janz,41.0
54067,603,Strategies 360,"","",Strategies 360,321,Strategies 360,B/C,Live Phone,California,7/12/18,7/17/18,11250,Andrew Janz,DEM,87220,500,lv,,lv,,9/17/18 17:01,"",https://assets.documentcloud.org/documents/4895833/Janz-Poll.pdf,538,true,DEM,209,2018,U.S. House,22,District 22,11/6/18,general,false,false,REP,Nunes,11251,Devin Nunes,53.0
53407,178,Global Strategy Group,"","",Global Strategy Group,118,Global Strategy Group,B/C,,Colorado,7/11/18,7/17/18,11240,Jason Crow,DEM,84519,506,lv,,lv,,7/24/18 13:59,"",https://www.scribd.com/document/384588616/CO-06-Global-Strategy-Group-D-for-Jason-Crow-July-2018,538,true,DEM,246,2018,U.S. House,6,District 6,11/6/18,general,false,false,DEM,Crow,11240,Jason Crow,47.0
53407,178,Global Strategy Group,"","",Global Strategy Group,118,Global Strategy Group,B/C,,Colorado,7/11/18,7/17/18,11240,Jason Crow,DEM,84519,506,lv,,lv,,7/24/18 13:59,"",https://www.scribd.com/document/384588616/CO-06-Global-Strategy-Group-D-for-Jason-Crow-July-2018,538,true,DEM,246,2018,U.S. House,6,District 6,11/6/18,general,false,false,REP,Coffman,11241,Mike Coffman,45.0
53365,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325,SurveyUSA,A,IVR/Online,North Carolina,7/12/18,7/16/18,,"",,84453,537,lv,,lv,,7/18/18 14:54,"",https://www.nccivitas.org/2018/civitas-poll-budd-leads-nc-13-congressional-race/,538,false,,412,2018,U.S. House,13,District 13,11/6/18,general,false,false,DEM,Manning,11181,Kathy Manning,35.0
53365,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325,SurveyUSA,A,IVR/Online,North Carolina,7/12/18,7/16/18,,"",,84453,537,lv,,lv,,7/18/18 14:54,"",https://www.nccivitas.org/2018/civitas-poll-budd-leads-nc-13-congressional-race/,538,false,,412,2018,U.S. House,13,District 13,11/6/18,general,false,false,REP,Budd,11182,Ted Budd,40.0
53365,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325,SurveyUSA,A,IVR/Online,North Carolina,7/12/18,7/16/18,,"",,84453,537,lv,,lv,,7/18/18 14:54,"",https://www.nccivitas.org/2018/civitas-poll-budd-leads-nc-13-congressional-race/,538,false,,412,2018,U.S. House,13,District 13,11/6/18,general,false,false,LIB,Bailey,11350,Thomas Aaron Bailey,3.0
53365,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325,SurveyUSA,A,IVR/Online,North Carolina,7/12/18,7/16/18,,"",,84453,537,lv,,lv,,7/18/18 14:54,"",https://www.nccivitas.org/2018/civitas-poll-budd-leads-nc-13-congressional-race/,538,false,,412,2018,U.S. House,13,District 13,11/6/18,general,false,false,GRE,Corriher,11351,Robert Corriher,3.0
53423,1417,Olive Tree Strategies,"","",Olive Tree Strategies,426,Olive Tree Strategies,,Live Phone,California,7/12/18,7/15/18,11365,Justin Donald Fareed,REP,84564,404,lv,,lv,,7/25/18 18:04,"",https://www.scribd.com/document/384680493/CA-24-Olive-Tree-Strategies-R-for-Justin-Fareed-July-2018,538,true,REP,211,2018,U.S. House,24,District 24,11/6/18,general,false,false,DEM,Carbajal,11366,Salud Carbajal,47.0
53423,1417,Olive Tree Strategies,"","",Olive Tree Strategies,426,Olive Tree Strategies,,Live Phone,California,7/12/18,7/15/18,11365,Justin Donald Fareed,REP,84564,404,lv,,lv,,7/25/18 18:04,"",https://www.scribd.com/document/384680493/CA-24-Olive-Tree-Strategies-R-for-Justin-Fareed-July-2018,538,true,REP,211,2018,U.S. House,24,District 24,11/6/18,general,false,false,REP,Fareed,11365,Justin Donald Fareed,46.0
56249,940,Lake Research,"","",Lake Research Partners,165,Lake Research Partners,A/B,Live Phone,Michigan,7/12/18,7/15/18,11784,Rob Davidson,DEM,90343,400,lv,,lv,,10/16/18 17:59,emailed for exact #s for each candidate -Derek,https://drive.google.com/file/d/14Lr8NFz6MfY_MR5Ade0Ox7eSGxrlzxi7/view,538,true,DEM,366,2018,U.S. House,2,District 2,11/6/18,general,false,false,DEM,Davidson,11784,Rob Davidson,28.0
56249,940,Lake Research,"","",Lake Research Partners,165,Lake Research Partners,A/B,Live Phone,Michigan,7/12/18,7/15/18,11784,Rob Davidson,DEM,90343,400,lv,,lv,,10/16/18 17:59,emailed for exact #s for each candidate -Derek,https://drive.google.com/file/d/14Lr8NFz6MfY_MR5Ade0Ox7eSGxrlzxi7/view,538,true,DEM,366,2018,U.S. House,2,District 2,11/6/18,general,false,false,REP,Huizenga,11785,Bill Huizenga,50.0
52841,320,Monmouth U.,"","",Monmouth University,215,Monmouth University,A,Live Phone,California,7/11/18,7/15/18,,"",,83515,402,v,,v,,7/17/18 09:33,"Potential voters (voters who have participated in an election since 2010 or have newly registered to vote, a group that represents about 89% of all registered voters in the district)",https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_CA_071718/,538,false,,235,2018,U.S. House,48,District 48,11/6/18,general,false,false,DEM,Rouda,11163,Harley Rouda,46.0
52841,320,Monmouth U.,"","",Monmouth University,215,Monmouth University,A,Live Phone,California,7/11/18,7/15/18,,"",,83515,402,v,,v,,7/17/18 09:33,"Potential voters (voters who have participated in an election since 2010 or have newly registered to vote, a group that represents about 89% of all registered voters in the district)",https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_CA_071718/,538,false,,235,2018,U.S. House,48,District 48,11/6/18,general,false,false,REP,Rohrabacher,11164,Dana Rohrabacher,43.0
52841,320,Monmouth U.,"","",Monmouth University,215,Monmouth University,A,Live Phone,California,7/11/18,7/15/18,,"",,83516,361,lv,,lv,,7/17/18 09:33,Standard midterm model,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_CA_071718/,538|RCP,false,,235,2018,U.S. House,48,District 48,11/6/18,general,false,false,DEM,Rouda,11163,Harley Rouda,47.0
52841,320,Monmouth U.,"","",Monmouth University,215,Monmouth University,A,Live Phone,California,7/11/18,7/15/18,,"",,83516,361,lv,,lv,,7/17/18 09:33,Standard midterm model,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_CA_071718/,538|RCP,false,,235,2018,U.S. House,48,District 48,11/6/18,general,false,false,REP,Rohrabacher,11164,Dana Rohrabacher,44.5
52841,320,Monmouth U.,"","",Monmouth University,215,Monmouth University,A,Live Phone,California,7/11/18,7/15/18,,"",,84528,361,lv,,lv,,7/17/18 09:33,Democratic surge model,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_CA_071718/,538,false,,235,2018,U.S. House,48,District 48,11/6/18,general,false,false,DEM,Rouda,11163,Harley Rouda,48.0
52841,320,Monmouth U.,"","",Monmouth University,215,Monmouth University,A,Live Phone,California,7/11/18,7/15/18,,"",,84528,361,lv,,lv,,7/17/18 09:33,Democratic surge model,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_CA_071718/,538,false,,235,2018,U.S. House,48,District 48,11/6/18,general,false,false,REP,Rohrabacher,11164,Dana Rohrabacher,44.0
53827,178,Global Strategy Group,"","",Global Strategy Group,118,Global Strategy Group,B/C,,Wisconsin,7/11/18,7/15/18,12138,Randy Bryce,DEM,86524,401,lv,,lv,,8/31/18 19:41,"",https://www.randybryceforcongress.com/wp-content/uploads/2018/08/GlobalStrategyMemoAug21.pdf,538,true,DEM,590,2018,U.S. House,1,District 1,11/6/18,general,false,false,DEM,Bryce,12138,Randy Bryce,41.0
53827,178,Global Strategy Group,"","",Global Strategy Group,118,Global Strategy Group,B/C,,Wisconsin,7/11/18,7/15/18,12138,Randy Bryce,DEM,86524,401,lv,,lv,,8/31/18 19:41,"",https://www.randybryceforcongress.com/wp-content/uploads/2018/08/GlobalStrategyMemoAug21.pdf,538,true,DEM,590,2018,U.S. House,1,District 1,11/6/18,general,false,false,REP,Steil,12453,Bryan Steil,40.0
53615,1364,IMGE Insights,"","",IMGE Insights,145,IMGE Insights,B/C,,California,7/9/18,7/12/18,,"",,86040,400,rv,,rv,,8/14/18 14:02,"just says ""voters""; emailed; no response",http://www.netfreedom.us/wp-content/uploads/2018/07/IMGE-Insights-NN-July-House-Battleground-Survey-Memo.pdf,538,false,,212,2018,U.S. House,25,District 25,11/6/18,general,false,false,DEM,Hill,11159,Katie Hill,47.0
53615,1364,IMGE Insights,"","",IMGE Insights,145,IMGE Insights,B/C,,California,7/9/18,7/12/18,,"",,86040,400,rv,,rv,,8/14/18 14:02,"just says ""voters""; emailed; no response",http://www.netfreedom.us/wp-content/uploads/2018/07/IMGE-Insights-NN-July-House-Battleground-Survey-Memo.pdf,538,false,,212,2018,U.S. House,25,District 25,11/6/18,general,false,false,REP,Knight,11160,Stephen Knight,47.0
53616,1364,IMGE Insights,"","",IMGE Insights,145,IMGE Insights,B/C,,Colorado,7/9/18,7/12/18,,"",,86041,400,rv,,rv,,8/14/18 14:02,"just says ""voters""; emailed; no response",http://www.netfreedom.us/wp-content/uploads/2018/07/IMGE-Insights-NN-July-House-Battleground-Survey-Memo.pdf,538,false,,246,2018,U.S. House,6,District 6,11/6/18,general,false,false,DEM,Crow,11240,Jason Crow,45.0
53616,1364,IMGE Insights,"","",IMGE Insights,145,IMGE Insights,B/C,,Colorado,7/9/18,7/12/18,,"",,86041,400,rv,,rv,,8/14/18 14:02,"just says ""voters""; emailed; no response",http://www.netfreedom.us/wp-content/uploads/2018/07/IMGE-Insights-NN-July-House-Battleground-Survey-Memo.pdf,538,false,,246,2018,U.S. House,6,District 6,11/6/18,general,false,false,REP,Coffman,11241,Mike Coffman,45.0
53617,1364,IMGE Insights,"","",IMGE Insights,145,IMGE Insights,B/C,,New York,7/9/18,7/12/18,,"",,86042,400,rv,,rv,,8/14/18 14:02,"just says ""voters""; emailed; no response",http://www.netfreedom.us/wp-content/uploads/2018/07/IMGE-Insights-NN-July-House-Battleground-Survey-Memo.pdf,538,false,,456,2018,U.S. House,19,District 19,11/6/18,general,false,false,DEM,Delgado,11228,Antonio Delgado,44.0
53617,1364,IMGE Insights,"","",IMGE Insights,145,IMGE Insights,B/C,,New York,7/9/18,7/12/18,,"",,86042,400,rv,,rv,,8/14/18 14:02,"just says ""voters""; emailed; no response",http://www.netfreedom.us/wp-content/uploads/2018/07/IMGE-Insights-NN-July-House-Battleground-Survey-Memo.pdf,538,false,,456,2018,U.S. House,19,District 19,11/6/18,general,false,false,REP,Faso,11229,John J. Faso,49.0
52839,933,Anzalone Liszt Grove,"","",ALG Research,14,ALG Research,B/C,,Iowa,7/8/18,7/12/18,11264,Cindy Axne,DEM,83513,500,lv,,lv,,7/16/18 14:53,"",https://www.politico.com/f/?id=00000164-a0ef-d844-adf5-e5ef30a40001,538,true,DEM,299,2018,U.S. House,3,District 3,11/6/18,general,false,false,DEM,Axne,11264,Cindy Axne,45.0
52839,933,Anzalone Liszt Grove,"","",ALG Research,14,ALG Research,B/C,,Iowa,7/8/18,7/12/18,11264,Cindy Axne,DEM,83513,500,lv,,lv,,7/16/18 14:53,"",https://www.politico.com/f/?id=00000164-a0ef-d844-adf5-e5ef30a40001,538,true,DEM,299,2018,U.S. House,3,District 3,11/6/18,general,false,false,REP,Young,11265,David Young,41.0
55988,1107,"Normington, Petts & Associates",681,End Citizens United,"Normington, Petts & Associates",232,"Normington, Petts & Associates",B/C,Live Phone,Colorado,7/9/18,7/11/18,,"",,89723,400,lv,,lv,,10/2/18 15:36,need to contact for July comparison,http://endcitizensunited.org/wp-content/uploads/2018/09/ECU-CO-06-Poll-Memo.pdf,538,false,DEM,246,2018,U.S. House,6,District 6,11/6/18,general,false,false,DEM,Crow,11240,Jason Crow,41.0
55988,1107,"Normington, Petts & Associates",681,End Citizens United,"Normington, Petts & Associates",232,"Normington, Petts & Associates",B/C,Live Phone,Colorado,7/9/18,7/11/18,,"",,89723,400,lv,,lv,,10/2/18 15:36,need to contact for July comparison,http://endcitizensunited.org/wp-content/uploads/2018/09/ECU-CO-06-Poll-Memo.pdf,538,false,DEM,246,2018,U.S. House,6,District 6,11/6/18,general,false,false,REP,Coffman,11241,Mike Coffman,44.0
54036,172,Garin Hart Yang,"","",Garin-Hart-Yang Research Group,113,Garin-Hart-Yang Research Group,B-,,Kentucky,7/7/18,7/10/18,11173,Amy McGrath,DEM,87151,461,lv,,lv,,9/14/18 16:58,contacted to seek sample info,https://projects.fivethirtyeight.com/polls/20180914_ME.pdf,538,true,DEM,339,2018,U.S. House,6,District 6,11/6/18,general,false,false,DEM,McGrath,11173,Amy McGrath,50.0
54036,172,Garin Hart Yang,"","",Garin-Hart-Yang Research Group,113,Garin-Hart-Yang Research Group,B-,,Kentucky,7/7/18,7/10/18,11173,Amy McGrath,DEM,87151,461,lv,,lv,,9/14/18 16:58,contacted to seek sample info,https://projects.fivethirtyeight.com/polls/20180914_ME.pdf,538,true,DEM,339,2018,U.S. House,6,District 6,11/6/18,general,false,false,REP,Barr,11174,Andy Barr,43.0
53448,1365,Change Research,"797,973",314 PAC | 314 Action,Change Research,48,Change Research,B-,Online,Texas,7/5/18,7/9/18,,"",,84608,672,rv,,rv,,7/30/18 22:00,"",http://www.314action.org/july-18th-2018,538,false,DEM,548,2018,U.S. House,21,District 21,11/6/18,general,false,false,DEM,Kopser,11371,Joseph Kopser,26.8
53448,1365,Change Research,"797,973",314 PAC | 314 Action,Change Research,48,Change Research,B-,Online,Texas,7/5/18,7/9/18,,"",,84608,672,rv,,rv,,7/30/18 22:00,"",http://www.314action.org/july-18th-2018,538,false,DEM,548,2018,U.S. House,21,District 21,11/6/18,general,false,false,REP,Roy,11372,Chip Roy,32.9
53448,1365,Change Research,"797,973",314 PAC | 314 Action,Change Research,48,Change Research,B-,Online,Texas,7/5/18,7/9/18,,"",,84608,672,rv,,rv,,7/30/18 22:00,"",http://www.314action.org/july-18th-2018,538,false,DEM,548,2018,U.S. House,21,District 21,11/6/18,general,false,false,LIB,Santos,11373,Lee Santos,5.5
53909,120,Dan Jones,484,IdahoPoliticsWeekly.com,Dan Jones & Associates,70,Dan Jones & Associates,B,,Idaho,6/22/18,7/9/18,,"",,86708,315,a,,a,,9/9/18 14:38,"",https://idahopoliticsweekly.com/politics/2261-simpson-is-well-ahead-but-mcneil-is-giving-fulcher-a-race,538,false,,301,2018,U.S. House,1,District 1,11/6/18,general,false,false,DEM,McNeil,11665,Cristina McNeil,27.0
53909,120,Dan Jones,484,IdahoPoliticsWeekly.com,Dan Jones & Associates,70,Dan Jones & Associates,B,,Idaho,6/22/18,7/9/18,,"",,86708,315,a,,a,,9/9/18 14:38,"",https://idahopoliticsweekly.com/politics/2261-simpson-is-well-ahead-but-mcneil-is-giving-fulcher-a-race,538,false,,301,2018,U.S. House,1,District 1,11/6/18,general,false,false,REP,Fulcher,11666,Russ Fulcher,35.0
53909,120,Dan Jones,484,IdahoPoliticsWeekly.com,Dan Jones & Associates,70,Dan Jones & Associates,B,,Idaho,6/22/18,7/9/18,,"",,86708,315,a,,a,,9/9/18 14:38,"",https://idahopoliticsweekly.com/politics/2261-simpson-is-well-ahead-but-mcneil-is-giving-fulcher-a-race,538,false,,301,2018,U.S. House,1,District 1,11/6/18,general,false,false,LIB,Howard,12494,W. Scott Howard,10.0
53909,120,Dan Jones,484,IdahoPoliticsWeekly.com,Dan Jones & Associates,70,Dan Jones & Associates,B,,Idaho,6/22/18,7/9/18,,"",,86708,315,a,,a,,9/9/18 14:38,"",https://idahopoliticsweekly.com/politics/2261-simpson-is-well-ahead-but-mcneil-is-giving-fulcher-a-race,538,false,,301,2018,U.S. House,1,District 1,11/6/18,general,false,false,CON,Pro-Life,12495,Marvin Richardson,6.0
53909,120,Dan Jones,484,IdahoPoliticsWeekly.com,Dan Jones & Associates,70,Dan Jones & Associates,B,,Idaho,6/22/18,7/9/18,,"",,86710,285,a,,a,,9/9/18 14:40,"",https://idahopoliticsweekly.com/politics/2261-simpson-is-well-ahead-but-mcneil-is-giving-fulcher-a-race,538,false,,302,2018,U.S. House,2,District 2,11/6/18,general,false,false,DEM,Swisher,11667,Aaron Swisher,23.0
53909,120,Dan Jones,484,IdahoPoliticsWeekly.com,Dan Jones & Associates,70,Dan Jones & Associates,B,,Idaho,6/22/18,7/9/18,,"",,86710,285,a,,a,,9/9/18 14:40,"",https://idahopoliticsweekly.com/politics/2261-simpson-is-well-ahead-but-mcneil-is-giving-fulcher-a-race,538,false,,302,2018,U.S. House,2,District 2,11/6/18,general,false,false,REP,Simpson,11668,Mike Simpson,59.0
52822,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325,SurveyUSA,A,,North Carolina,7/5/18,7/8/18,,"",,83481,543,lv,,lv,,7/11/18 10:59,"",https://www.nccivitas.org/2018/civitas-poll-mccready-leads-nc-09-jobs-economy-top-election-issues/,538|RCP,false,,408,2018,U.S. House,9,District 9,11/6/18,general,false,false,DEM,McCready,11179,Daniel Kent McCready,43.0
52822,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325,SurveyUSA,A,,North Carolina,7/5/18,7/8/18,,"",,83481,543,lv,,lv,,7/11/18 10:59,"",https://www.nccivitas.org/2018/civitas-poll-mccready-leads-nc-09-jobs-economy-top-election-issues/,538|RCP,false,,408,2018,U.S. House,9,District 9,11/6/18,general,false,false,REP,Harris,11180,Mark Harris,36.0
52822,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325,SurveyUSA,A,,North Carolina,7/5/18,7/8/18,,"",,83481,543,lv,,lv,,7/11/18 10:59,"",https://www.nccivitas.org/2018/civitas-poll-mccready-leads-nc-09-jobs-economy-top-election-issues/,538|RCP,false,,408,2018,U.S. House,9,District 9,11/6/18,general,false,false,LIB,Scott,13182,Jeffery Scott,3.0
56568,907,GBAO,"","",GBAO,109,GBAO,B/C,Live Phone,Ohio,6/28/18,7/1/18,11183,Aftab Pureval,DEM,91008,500,lv,,lv,,10/30/18 16:15,per Daily Kos Elections,https://drive.google.com/file/d/1PNIk69bmFmZg97nE-x4HQllezQuU2fMJ/view,538,true,DEM,465,2018,U.S. House,1,District 1,11/6/18,general,false,false,DEM,Pureval,11183,Aftab Pureval,47.0
56568,907,GBAO,"","",GBAO,109,GBAO,B/C,Live Phone,Ohio,6/28/18,7/1/18,11183,Aftab Pureval,DEM,91008,500,lv,,lv,,10/30/18 16:15,per Daily Kos Elections,https://drive.google.com/file/d/1PNIk69bmFmZg97nE-x4HQllezQuU2fMJ/view,538,true,DEM,465,2018,U.S. House,1,District 1,11/6/18,general,false,false,REP,Chabot,11184,Steve Chabot,49.0
53529,172,Garin Hart Yang,451,DCCC,Garin-Hart-Yang Research Group,113,Garin-Hart-Yang Research Group,B-,,California,6/27/18,7/1/18,,"",,85877,501,lv,,lv,,8/7/18 03:29,"",https://www.politico.com/newsletters/california-playbook/2018/08/06/new-legislative-session-ca-target-book-excloo-analyzing-state-races-dccc-poll-denham-harder-toss-up-wheres-john-coxs-tax-return-metoo-legislative-women-in-power-pac-donates-to-garcia-under-investigation-for-groping-294444,538,true,DEM,197,2018,U.S. House,10,District 10,11/6/18,general,false,false,DEM,Harder,11390,Josh Harder,48.0
53529,172,Garin Hart Yang,451,DCCC,Garin-Hart-Yang Research Group,113,Garin-Hart-Yang Research Group,B-,,California,6/27/18,7/1/18,,"",,85877,501,lv,,lv,,8/7/18 03:29,"",https://www.politico.com/newsletters/california-playbook/2018/08/06/new-legislative-session-ca-target-book-excloo-analyzing-state-races-dccc-poll-denham-harder-toss-up-wheres-john-coxs-tax-return-metoo-legislative-women-in-power-pac-donates-to-garcia-under-investigation-for-groping-294444,538,true,DEM,197,2018,U.S. House,10,District 10,11/6/18,general,false,false,REP,Denham,11391,Jeff Denham,48.0
55885,172,Garin Hart Yang,"","",Garin-Hart-Yang Research Group,113,Garin-Hart-Yang Research Group,B-,Live Phone,Virginia,6/26/18,7/1/18,11192,Elaine G. Luria,DEM,89550,404,lv,,lv,,9/26/18 10:45,"",https://www.rollcall.com/news/politics/embargoed-until-tuesday-5am-democratic-poll-shows-elaine-luria-overtaking-rep-scott-taylor-after-ballot-forgery-scandal,538,true,DEM,569,2018,U.S. House,2,District 2,11/6/18,general,false,false,DEM,Luria,11192,Elaine G. Luria,44.0
55885,172,Garin Hart Yang,"","",Garin-Hart-Yang Research Group,113,Garin-Hart-Yang Research Group,B-,Live Phone,Virginia,6/26/18,7/1/18,11192,Elaine G. Luria,DEM,89550,404,lv,,lv,,9/26/18 10:45,"",https://www.rollcall.com/news/politics/embargoed-until-tuesday-5am-democratic-poll-shows-elaine-luria-overtaking-rep-scott-taylor-after-ballot-forgery-scandal,538,true,DEM,569,2018,U.S. House,2,District 2,11/6/18,general,false,false,REP,Taylor,11193,Scott W. Taylor,48.0
52823,1359,DCCC Targeting Team,451,DCCC,DCCC Targeting and Analytics Department,68,DCCC Targeting and Analytics Department,B/C,,New York,6/27/18,6/28/18,,"",,83482,545,lv,,lv,,7/11/18 10:59,"",http://www.rollcall.com/news/politics/dccc-poll-new-york,538,true,DEM,456,2018,U.S. House,19,District 19,11/6/18,general,false,false,DEM,Delgado,11228,Antonio Delgado,49.0
52823,1359,DCCC Targeting Team,451,DCCC,DCCC Targeting and Analytics Department,68,DCCC Targeting and Analytics Department,B/C,,New York,6/27/18,6/28/18,,"",,83482,545,lv,,lv,,7/11/18 10:59,"",http://www.rollcall.com/news/politics/dccc-poll-new-york,538,true,DEM,456,2018,U.S. House,19,District 19,11/6/18,general,false,false,REP,Faso,11229,John J. Faso,42.0
53970,1259,Thirty-Ninth Street Strategies,"","",Thirty-Ninth Street Strategies,460,Thirty-Ninth Street Strategies,B/C,,Virginia,6/24/18,6/28/18,12118,Anthony Flaccavento,DEM,86856,400,lv,,lv,,9/12/18 12:06,"",https://projects.fivethirtyeight.com/polls/20180912_VA_9.pdf,538,true,DEM,576,2018,U.S. House,9,District 9,11/6/18,general,false,false,DEM,Flaccavento,12118,Anthony Flaccavento,41.0
53970,1259,Thirty-Ninth Street Strategies,"","",Thirty-Ninth Street Strategies,460,Thirty-Ninth Street Strategies,B/C,,Virginia,6/24/18,6/28/18,12118,Anthony Flaccavento,DEM,86856,400,lv,,lv,,9/12/18 12:06,"",https://projects.fivethirtyeight.com/polls/20180912_VA_9.pdf,538,true,DEM,576,2018,U.S. House,9,District 9,11/6/18,general,false,false,REP,Griffith,12119,H. Morgan Griffith,48.0
52800,150,Feldman Group,"","",Feldman Group,93,Feldman Group,B/C,,California,6/24/18,6/27/18,11258,Mike Levin,DEM,83442,400,lv,,lv,,7/9/18 13:18,"",https://www.scribd.com/document/383510119/CA-49-The-Feldman-Group-D-for-Mike-Levin-June-2018,538,true,DEM,236,2018,U.S. House,49,District 49,11/6/18,general,false,false,DEM,Levin,11258,Mike Levin,44.0
52800,150,Feldman Group,"","",Feldman Group,93,Feldman Group,B/C,,California,6/24/18,6/27/18,11258,Mike Levin,DEM,83442,400,lv,,lv,,7/9/18 13:18,"",https://www.scribd.com/document/383510119/CA-49-The-Feldman-Group-D-for-Mike-Levin-June-2018,538,true,DEM,236,2018,U.S. House,49,District 49,11/6/18,general,false,false,REP,Harkey,11259,Diane L. Harkey,41.0
52707,320,Monmouth U.,"","",Monmouth University,215,Monmouth University,A,Live Phone,New Jersey,6/22/18,6/25/18,,"",,83279,406,v,,v,,6/27/18 16:15,"Potential voters (voters who have participated in an election since 2010 or have newly registered to vote, a group that represents about 84% of all registered voters in the district)",https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_NJ_062718/,538,false,,429,2018,U.S. House,11,District 11,11/6/18,general,false,false,DEM,Sherrill,11208,Mikie Sherrill,40.0
52707,320,Monmouth U.,"","",Monmouth University,215,Monmouth University,A,Live Phone,New Jersey,6/22/18,6/25/18,,"",,83279,406,v,,v,,6/27/18 16:15,"Potential voters (voters who have participated in an election since 2010 or have newly registered to vote, a group that represents about 84% of all registered voters in the district)",https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_NJ_062718/,538,false,,429,2018,U.S. House,11,District 11,11/6/18,general,false,false,REP,Webber,11209,Jay Webber,38.0
